ax,ay,az,gx,gy,gz
953,-2910,-887,778,-691,-445
949,-2900,-937,878,-698,-417
886,-2855,-972,1006,-709,-404
825,-2805,-1008,1130,-677,-425
926,-2746,-981,1253,-621,-480
1042,-2619,-907,1376,-511,-519
1061,-2509,-851,1479,-424,-542
1151,-2394,-760,1580,-360,-564
1275,-2225,-610,1654,-304,-541
1260,-2128,-513,1675,-279,-457
1217,-2019,-404,1687,-342,-352
1187,-1882,-211,1698,-383,-278
1066,-1788,-83,1646,-343,-235
983,-1680,10,1571,-321,-239
928,-1587,69,1480,-340,-255
909,-1491,91,1374,-377,-279
957,-1424,79,1257,-365,-324
1034,-1381,39,1155,-277,-382
1143,-1381,-30,1102,-163,-459
1218,-1427,-144,1092,-34,-494
1245,-1418,-174,1148,45,-461
1263,-1353,-103,1249,-43,-355
1179,-1254,39,1293,-172,-196
1084,-1126,261,1264,-257,-99
1030,-1028,428,1136,-224,-116
990,-1007,448,928,-105,-206
943,-1028,376,722,29,-315
989,-1078,295,546,94,-388
1029,-1130,200,407,98,-397
977,-1176,33,336,93,-367
977,-1204,-95,327,133,-343
1040,-1161,-87,358,118,-286
1036,-1075,31,386,41,-170
848,-1031,142,366,-3,-59
647,-968,266,328,-38,-38
556,-863,411,265,-28,-93
481,-772,501,136,-29,-153
493,-735,523,-28,-51,-219
547,-742,532,-194,-70,-274
577,-797,468,-351,-140,-277
638,-829,412,-460,-258,-234
645,-904,319,-552,-303,-167
575,-978,244,-605,-411,-92
428,-1012,237,-616,-484,-50
335,-1034,181,-653,-507,-80
354,-1129,57,-709,-543,-120
318,-1204,-56,-757,-614,-106
161,-1252,-130,-787,-663,-103
20,-1306,-217,-815,-696,-190
55,-1298,-242,-839,-701,-342
94,-1350,-354,-917,-639,-471
111,-1447,-550,-974,-626,-574
271,-1506,-634,-963,-674,-682
549,-1648,-742,-960,-774,-715
838,-1769,-782,-927,-968,-634
882,-1953,-920,-866,-1158,-499
913,-2115,-1073,-748,-1317,-421
1053,-2124,-990,-573,-1411,-374
990,-2081,-896,-448,-1360,-329
903,-2018,-774,-363,-1313,-356
1099,-1993,-570,-371,-1328,-412
1430,-2052,-391,-508,-1365,-368
1663,-2252,-330,-680,-1407,-240
1838,-2448,-323,-751,-1473,-129
1835,-2528,-329,-689,-1463,-67
1688,-2477,-309,-563,-1516,-21
1550,-2387,-239,-505,-1504,-7
1472,-2341,-245,-542,-1382,-60
1464,-2336,-382,-568,-1282,-160
1834,-2256,-390,-538,-1109,-327
2411,-2177,-321,-567,-775,-467
2653,-2266,-456,-641,-529,-417
2709,-2299,-532,-575,-452,-265
2693,-2246,-456,-431,-456,-102
2607,-2181,-402,-321,-492,69
2552,-2124,-401,-278,-486,243
2370,-2136,-564,-200,-399,408
2204,-2006,-563,-71,-114,240
2256,-1903,-645,-103,126,126
2248,-1837,-682,-139,266,226
2236,-1797,-682,-156,505,244
2276,-1765,-699,-129,673,247
2162,-1584,-588,-38,717,366
2044,-1430,-498,-62,757,492
2095,-1353,-393,-117,812,571
2172,-1251,-270,-160,884,631
2151,-1165,-261,-245,925,707
2082,-1107,-332,-349,925,794
1976,-1072,-440,-459,1003,861
1811,-1080,-565,-573,1191,875
1738,-1154,-678,-649,1391,831
1835,-1170,-640,-665,1477,825
1866,-1192,-522,-703,1478,949
1637,-1282,-506,-805,1424,1150
1450,-1389,-502,-872,1355,1271
1323,-1446,-553,-920,1330,1294
1186,-1531,-692,-972,1356,1253
1040,-1624,-896,-1014,1477,1169
912,-1723,-1064,-1035,1623,1089
858,-1780,-1174,-1010,1696,1024
776,-1833,-1181,-924,1663,1009
653,-1814,-1102,-849,1648,1021
599,-1736,-982,-832,1664,1006
477,-1778,-991,-876,1668,991
263,-1879,-1076,-892,1616,969
106,-1888,-1103,-864,1530,922
-44,-1954,-1209,-834,1460,868
-190,-2036,-1335,-768,1352,834
-281,-2076,-1394,-670,1197,818
-342,-2105,-1403,-573,1016,820
-421,-2156,-1366,-464,794,810
-511,-2171,-1283,-305,644,724
-667,-1999,-1038,-159,534,632
-798,-1970,-884,-239,546,498
-986,-2144,-989,-387,621,363
-1134,-2303,-1213,-435,409,238
-1117,-2396,-1444,-408,53,115
-1036,-2546,-1711,-390,-57,-59
-873,-2754,-1999,-303,-43,-284
-621,-2866,-2101,-55,-103,-456
-332,-2824,-1931,250,-243,-534
-148,-2778,-1685,462,-365,-521
-75,-2743,-1477,602,-465,-497
65,-2696,-1250,722,-574,-538
367,-2631,-1080,785,-649,-617
760,-2627,-1056,795,-657,-680
1049,-2658,-1088,812,-625,-669
1290,-2674,-1138,853,-582,-601
1506,-2721,-1177,942,-565,-506
1663,-2742,-1124,1096,-551,-374
1648,-2747,-1019,1273,-465,-231
1593,-2721,-892,1442,-431,-122
1476,-2654,-756,1575,-431,-31
1324,-2552,-637,1663,-401,-1
1216,-2489,-621,1689,-304,-43
